COD_INE;ID_REL;codigo_ine;PROVINCIA;ubicacion;SUPERFICIE;PERIMETRO;LONGITUD_ETRS89;LATITUD_ETRS89;ALTITUD
31028000000;1310288;31084;Navarra;Arce/Artzi;14569,11;78680;-1,375489565;42,85260191;605
31029000000;1310291;31087;Navarra;Los Arcos;5767,0173;39228;-2,19276342;42,56871797;444
31030000000;1310305;31090;Navarra;Arellano;1689,1888;27421;-2,04587356;42,60719407;655
31031000000;1310312;31093;Navarra;Areso;1220,4002;15623;-1,95120774;43,08123561;460
31032000000;1310327;31096;Navarra;Arguedas;6693,2026;36302;-1,59752473;42,17748866;269
31033000000;1310333;31099;Navarra;Aria;832,0433;17169;-1,26669446;42,95267621;836
31034000000;1310348;31102;Navarra;Aribe;403,5876;13069;-1,26313131;42,94338315;701
31035000000;1310351;31105;Navarra;Armañanzas;1238,082;24532;-2,28542084;42,56020263;493
31036000000;1310364;31108;Navarra;Arróniz;5520,603;33172;-2,09050108;42,58908691;563
31037000000;1310370;31111;Navarra;Arruazu;570,6574;18544;-1,99992837;42,92259157;469
31038000000;1310386;31114;Navarra;Artajona;6713,7951;35412;-1,76474649;42,58872781;411
31039000000;1310399;31117;Navarra;Artazu;603,1732;10628;-1,83889938;42,69200445;451
31040000000;1310403;31120;Navarra;Atetz;2633,0197;27092;-1,70960832;42,93928879;572
31041000000;1310410;31123;Navarra;Ayegui/Aiegi;961,3967;13287;-2,03933365;42,65664301;494
31042000000;1310425;31126;Navarra;Azagra;3370,26;32011;-1,8928813;42,30895021;314
31043000000;1310431;31129;Navarra;Azuelo;1050,208;20223;-2,34991299;42,60928102;628
31044000000;1310446;31132;Navarra;Bakaiku;1177,24;19757;-2,10278519;42,89282777;515
31045000000;1310459;31135;Navarra;Barásoain;1393,5483;17719;-1,64689846;42,60373161;526
31046000000;1310462;31138;Navarra;Barbarin;835,196;22904;-2,0997579;42,60217326;638
31047000000;1310478;31141;Navarra;Bargota;2532,2932;31899;-2,3119531;42,56132889;588
31048000000;1310484;31144;Navarra;Barillas;290,488;9017;-1,66373189;41,97036199;388
31049000000;1310497;31147;Navarra;Basaburua;8307,7716;48615;-1,80120224;43,00101466;548
31050000000;1310500;31150;Navarra;Baztan;37098,96;123468;-1,517025232;43,146732;197
31051000000;1310517;31153;Navarra;Beire;2224,9912;20354;-1,6214538;42,45399892;365
31052000000;1310522;31156;Navarra;Belascoáin;608,0203;12416;-1,83270884;42,75582551;418
31053000000;1310538;31159;Navarra;Berbinzana;1298,401;20304;-1,83369572;42,52706011;317
31054000000;1310543;31162;Navarra;Bertizarana;3956,2991;43447;-1,627117215;43,13350734;135
31055000000;1310556;31165;Navarra;Betelu;716,8635;13307;-1,98022905;43,02614553;238
31056000000;1310569;31168;Navarra;Biurrun-Olcoz;1568,7842;26611;-1,67846787;42,69311866;611
31057000000;1310575;31171;Navarra;Buñuel;3637,7114;35243;-1,44333882;41,98045327;242
31058000000;1310581;31174;Navarra;Auritz/Burguete;1918,9503;31026;-1,33449709;42,98992857;896
31059000000;1310594;31177;Navarra;Burgui/Burgi;6432,9348;34375;-1,00434315;42,72071231;632
31060000000;1310608;31180;Navarra;Burlada/Burlata;211,31;8169;-1,61642189;42,82500552;426
31061000000;1310615;31183;Navarra;El Busto;717,8736;12760;-2,24136221;42,54884188;431
31062000000;1310620;31186;Navarra;Cabanillas;3565,6601;34859;-1,5217164;42,02928593;259
31063000000;1310636;31189;Navarra;Cabredo;1190,1565;15204;-2,4118451;42,63009522;654
31064000000;1310641;31192;Navarra;Cadreita;2727,13;24888;-1,69557126;42,21775075;288
31065000000;1310654;31195;Navarra;Caparroso;8082,16;45372;-1,65631755;42,33802232;303
31066000000;1310667;31198;Navarra;Cárcar;4044,5697;26956;-1,97738104;42,39404025;422
31067000000;1310673;31201;Navarra;Carcastillo;9699,8451;46200;-1,44452172;42,37979606;351
31068000000;1310689;31204;Navarra;Cascante;6293,2924;56418;-1,67903193;41,99909834;357
31069000000;1310692;31207;Navarra;Cáseda;8560,8527;51077;-1,3680178;42,52361374;436
31070000000;1310706;31210;Navarra;Castejón;1806,6945;27944;-1,69132764;42,17098779;277
31071000000;1310713;31213;Navarra;Castillonuevo;2633,9411;20950;-1,04465318;42,6792556;804
31072000000;1310728;31216;Navarra;Cintruénigo;3734,372;30437;-1,80709743;42,0826662;392
31073000000;1310734;31219;Navarra;Ziordia;1421,11;21811;-2,22734053;42,87030635;547
31074000000;1310749;31222;Navarra;Cirauqui/Zirauki;4146,8663;34191;-1,88988099;42,67612052;473
31075000000;1310752;31225;Navarra;Ciriza/Ziritza;436,3986;10702;-1,82696866;42,79057223;462
31076000000;1310765;31228;Navarra;Cizur;5249,937;54632;-1,71779566;42,79166992;455
31077000000;1310771;31231;Navarra;Corella;8135,1897;51315;-1,78345908;42,11434499;370
31078000000;1310787;31234;Navarra;Cortes;3653,76;29291;-1,42257856;41,92319674;255
31079000000;1310790;31237;Navarra;Desojo;1384,3214;18417;-2,27505382;42,58854131;543
31080000000;1310804;31240;Navarra;Dicastillo;3341,0828;47874;-2,02716127;42,59538327;554
31081000000;1310811;31243;Navarra;Donamaria;2347,5941;23076;-1,67658545;43,11189471;168
31082000000;1310826;31246;Navarra;Etxalar;4627,5621;35063;-1,63719612;43,23406534;98
31083000000;1310832;31249;Navarra;Echarri/Etxarri;229,0525;8978;-1,82538246;42,7807132;398
31084000000;1310847;31252;Navarra;Etxarri Aranatz;3287,09;41889;-2,0651734;42,9074208;509
31085000000;1310850;31255;Navarra;Etxauri;1410,472;23643;-1,79141502;42,79420947;413
31086000000;1310863;31258;Navarra;Valle de Egüés/Eguesibar;5326,32;36489;-1,55206982;42,82511849;505
31087000000;1310879;31261;Navarra;Elgorriaga;387,034;10702;-1,68625046;43,13928127;148
31088000000;1310885;31264;Navarra;Noáin (Valle de Elorz)/Noain (Elortzibar);4815,4544;35062;-1,56130558;42,73342707;490
31089000000;1310898;31267;Navarra;Enériz/Eneritz;954,8129;13867;-1,72826687;42,67083634;423
31090000000;1310902;31270;Navarra;Eratsun;2569,1681;29931;-1,79747512;43,08320767;527
31091000000;1310919;31273;Navarra;Ergoiena;4178,6181;49070;-2,03386133;42,87456202;582
31092000000;1310924;31276;Navarra;Erro;14373,01;66809;-1,44967943;42,94255282;668
31093000000;1310930;31303;Navarra;Ezcároz/Ezkaroze;2879,2384;34241;-1,09736075;42,88759005;744
31094000000;1310945;31279;Navarra;Eslava;1909,4591;22796;-1,45853813;42,56457278;545
31095000000;1310958;31282;Navarra;Esparza de Salazar/Espartza Zaraitzu;2646,1833;33054;-1,1003613;42,85407917;704
31096000000;1310961;31285;Navarra;Espronceda;875,5266;13048;-2,30580541;42,59818803;549
31097000000;1310977;31288;Navarra;Estella-Lizarra;1544,5846;23980;-2,03139856;42,67184949;421
31098000000;1310983;31291;Navarra;Esteribar;14913,28;75931;-1,50390693;42,93030806;625
31099000000;1310996;31294;Navarra;Etayo;1347,3878;18749;-2,15334906;42,61724359;594
31100000000;1311000;31297;Navarra;Eulate;774,0579;12935;-2,20858103;42,77678422;734
31101000000;1311017;31300;Navarra;Ezcabarte;3415,942;28835;-1,62002202;42,85119996;546
31102000000;1311022;31306;Navarra;Ezkurra;2369,845;25008;-1,82551059;43,0851018;542
31103000000;1311038;31309;Navarra;Ezprogui;4639,3372;36523;-1,42140274;42,5714423;521
31104000000;1311043;31312;Navarra;Falces;11537,94;47586;-1,79601993;42,38908041;295
31105000000;1311056;31315;Navarra;Fitero;4323,1418;33268;-1,85707158;42,05613815;420
31106000000;1311069;31318;Navarra;Fontellas;2226,0526;21603;-1,57502293;42,0282945;275
31107000000;1311075;31321;Navarra;Funes;5247,48;42358;-1,80369223;42,31454701;315
31108000000;1311081;31324;Navarra;Fustiñana;6690,807;48598;-1,48535665;42,02164255;261
31109000000;1311094;31327;Navarra;Galar;4118,2401;39287;-1,69930358;42,762149;551
31110000000;1311108;31330;Navarra;Gallipienzo/Galipentzu;5645,1204;43423;-1,40967825;42,52365954;535
31111000000;1311115;31333;Navarra;Gallués/Galoze;4299,5938;37056;-1,09619527;42,78451962;643
31112000000;1311120;31336;Navarra;Garaioa;2124,53;25202;-1,24576962;42,92979097;782
31113000000;1311136;31339;Navarra;Garde;4359,1808;30293;-0,92423567;42,78962442;760
31114000000;1311141;31342;Navarra;Garínoain;1051,6244;17942;-1,64402761;42,6006448;536
31115000000;1311154;31345;Navarra;Garralda;2151,0637;24106;-1,28797259;42,94704457;843
31116000000;1311167;31348;Navarra;Genevilla;863,7108;14344;-2,39178518;42,64489464;617
31117000000;1311173;31351;Navarra;Goizueta;9017,86;68098;-1,86445322;43,17098542;153
31118000000;1311189;31354;Navarra;Goñi;4229,6845;31636;-1,90332717;42,85203379;887
31119000000;1311192;31357;Navarra;Güesa/Gorza;2659,0762;29849;-1,09534064;42,80679244;653
31120000000;1311206;31360;Navarra;Guesálaz/Gesalatz;7703,3767;63997;-1,93356358;42,75431564;527
31121000000;1311213;31363;Navarra;Guirguillano;2464,3932;23171;-1,87837735;42,71782953;624
31122000000;1311228;31366;Navarra;Huarte/Uharte;386,21;9996;-1,58995332;42,83176032;441
31123000000;1311234;31369;Navarra;Uharte Arakil;3805,1737;35021;-1,96923566;42,92030192;472
31124000000;1311249;31372;Navarra;Ibargoiti;5433,4687;38550;-1,47074239;42,68907266;605
31125000000;1311252;31375;Navarra;Igúzquiza;1627,5638;25105;-2,0844012;42,64683622;515
31126000000;1311265;31378;Navarra;Imotz;4249,5359;36731;-1,79044697;42,96954635;604
31127000000;1311271;31381;Navarra;Irañeta;851,5299;19896;-1,94673428;42,92349182;457
31128000000;1311287;31384;Navarra;Isaba/Izaba;14729,77;69948;-0,92338448;42,86142211;811
31129000000;1311290;31387;Navarra;Ituren;1550,9482;20637;-1,70667051;43,12897852;154
31130000000;1311304;31390;Navarra;Iturmendi;975,63;19922;-2,11946952;42,89000384;525
31131000000;1311311;31393;Navarra;Iza/Itza;5149,2684;47985;-1,72944687;42,8376635;443
31132000000;1311326;31396;Navarra;Izagaondoa;5934,03;48945;-1,42182287;42,73696455;644
31133000000;1311332;31399;Navarra;Izalzu/Itzaltzu;744,556;14211;-1,0538446;42,91389007;806
31134000000;1311347;31402;Navarra;Jaurrieta;3084,2535;31239;-1,13666451;42,88734562;911
31135000000;1311350;31405;Navarra;Javier;4660,2781;44378;-1,21673961;42,59313042;472
31136000000;1311363;31408;Navarra;Juslapeña/Txulapain;3151,161;35045;-1,69548341;42,89896619;530
31137000000;1311379;31411;Navarra;Beintza-Labaien;2812,8021;41728;-1,74144017;43,08690004;443
31138000000;1311385;31414;Navarra;Lakuntza;1111,6535;25098;-2,0231656;42,9214867;491
31139000000;1311398;31417;Navarra;Lana;4143,2407;33243;-2,24981833;42,7096927;588
31140000000;1311402;31420;Navarra;Lantz;1687,8452;18564;-1,6202386;42,99773218;631
31141000000;1311419;31423;Navarra;Lapoblación;2065,1399;23939;-2,45990622;42,60501738;964
31142000000;1311424;31426;Navarra;Larraga;7710,2774;42067;-1,84977328;42,55787795;383
31143000000;1311430;31429;Navarra;Larraona;770,9854;12092;-2,25634335;42,77973454;774
31144000000;1311445;31432;Navarra;Larraun;10709,4947;66239;-1,889231404;42,99938828;564
31145000000;1311458;31435;Navarra;Lazagurría;1701,1945;18001;-2,24048573;42,49265828;393
31146000000;1311461;31438;Navarra;Leache/Leatxe;1463,2724;16600;-1,40746864;42,60713559;590
31147000000;1311477;31441;Navarra;Legarda;829,7885;13200;-1,77364101;42,71164874;461
31148000000;1311483;31444;Navarra;Legaria;492,3743;11569;-2,17321468;42,64829611;477
31149000000;1311496;31447;Navarra;Leitza;5848,6277;38805;-1,91428701;43,08084609;473
31150000000;1311509;31450;Navarra;Leoz/Leotz;9550,2197;58957;-1,51907988;42,64500607;764
31151000000;1311516;31453;Navarra;Lerga;2174,8634;22328;-1,50094744;42,56653159;615
31152000000;1311521;31456;Navarra;Lerín;9815,8849;43679;-1,97254731;42,48311851;429
31153000000;1311537;31459;Navarra;Lesaka;5556,1288;36679;-1,7027904;43,24676732;70
31154000000;1311542;31462;Navarra;Lezaun;1903,5372;22049;-1,99476949;42,77794142;824
31155000000;1311555;31465;Navarra;Liédena;1927,981;21698;-1,27553158;42,61886743;438
31156000000;1311568;31468;Navarra;Lizoain-Arriasgoiti/Lizoainibar-Arriasgoiti;6544,04;42738;-1,46682765;42,7988204;535
31157000000;1311574;31471;Navarra;Lodosa;4534,4418;38064;-2,07864943;42,42309729;322
31158000000;1311580;31474;Navarra;Lónguida/Longida;9074,79;74710;-1,38487734;42,75635943;481
31159000000;1311593;31477;Navarra;Lumbier;5738,2517;54180;-1,30738449;42,65286915;465
31160000000;1311607;31480;Navarra;Luquin;810,2098;24426;-2,09919717;42,61230918;605
31161000000;1311614;31483;Navarra;Mañeru;1297,7176;20281;-1,86306428;42,66961644;458
31162000000;1311629;31486;Navarra;Marañón;577,0849;12522;-2,4397359;42,63019031;645
31163000000;1311635;31489;Navarra;Marcilla;2170,38;33168;-1,73862055;42,3252147;290
31164000000;1311640;31492;Navarra;Mélida;2610,6771;32917;-1,54743788;42,35781277;349
31165000000;1311653;31495;Navarra;Mendavia;7810,49;43522;-2,20098023;42,44435213;362
31166000000;1311666;31498;Navarra;Mendaza;3294,6607;37607;-2,23473097;42,64171797;648
31167000000;1311672;31501;Navarra;Mendigorria;3943,4151;31324;-1,83470131;42,62863535;398
31168000000;1311688;31504;Navarra;Metauten;2258,2553;22327;-2,12907531;42,67639901;527
31169000000;1311691;31507;Navarra;Milagro;2857,42;29523;-1,76183995;42,2440359;310
31170000000;1311705;31510;Navarra;Mirafuentes;264,6476;9639;-2,27944308;42,62216009;646
31171000000;1311712;31513;Navarra;Miranda de Arga;5979,4265;32851;-1,82574489;42,48225659;315
31172000000;1311727;31516;Navarra;Monreal/Elo;2260,6127;26624;-1,50822936;42,70488527;551
31173000000;1311733;31519;Navarra;Monteagudo;1083,6935;14748;-1,69194861;41,96273455;399
31174000000;1311748;31522;Navarra;Morentin;894,1056;18859;-2,01576681;42,61303591;556
31175000000;1311751;31525;Navarra;Mues;1446,9926;21053;-2,22667957;42,60637982;518
31176000000;1311764;31528;Navarra;Murchante;1321,7087;19918;-1,65720572;42,02926813;322
31177000000;1311770;31531;Navarra;Murieta;447,2011;10822;-2,15348183;42,65596859;466
31178000000;1311786;31534;Navarra;Murillo el Cuende;5872,0664;36874;-1,62939632;42,39818663;341
31179000000;1311799;31537;Navarra;Murillo el Fruto;3379,4035;26586;-1,46147304;42,39245289;362
31180000000;1311803;31540;Navarra;Muruzábal;594,0945;13557;-1,76993681;42,68838411;440
31181000000;1311810;31543;Navarra;Navascués/Nabaskoze;9592,4479;44474;-1,11395116;42,71754642;644
31182000000;1311825;31546;Navarra;Nazar;941,7851;14309;-2,28051155;42,63629664;743
31183000000;1311831;31549;Navarra;Obanos;1984,7568;22342;-1,78621093;42,67949847;412
31184000000;1311846;31552;Navarra;Oco;327,8235;9125;-2,16503145;42,63900595;500
31185000000;1311859;31555;Navarra;Ochagavía/Otsagabia;12916,0395;71600;-1,09027535;42,90487815;754
31186000000;1311862;31558;Navarra;Odieta;2408,5812;24682;-1,63892083;42,94006325;528
31187000000;1311878;31561;Navarra;Oiz;810,3885;17422;-1,68714794;43,10937804;192
31188000000;1311884;31564;Navarra;Olaibar;1598,7309;18715;-1,60322703;42,8849453;480
31189000000;1311897;31567;Navarra;Olazti/Olazagutía;1918,6601;23695;-2,19787261;42,87496609;548
31190000000;1311901;31570;Navarra;Olejua;435,4836;9387;-2,14094079;42,62312179;582
31191000000;1311918;31573;Navarra;Olite/Erriberri;8414,71;40624;-1,65145411;42,48010316;391
31192000000;1311923;31576;Navarra;Olóriz/Oloritz;4072,1289;31855;-1,6127208;42,63538178;597
31193000000;1311939;31579;Navarra;Cendea de Olza/Oltza Zendea;4125,2647;34872;-1,74954919;42,81715508;499
31194000000;1311944;31582;Navarra;Valle de Ollo/Ollaran;3722,1056;32751;-1,8587532;42,86657334;506
31195000000;1311957;31585;Navarra;Orbaizeta;8171,682;53050;-1,22960344;42,97432279;762
31196000000;1311960;31588;Navarra;Orbara;899,4096;13828;-1,24178608;42,96682069;764
31197000000;1311976;31591;Navarra;Orísoain;720,479;11270;-1,60456786;42,60181865;580
31198000000;1311982;31594;Navarra;Oronz/Orontze;1154,1222;21044;-1,09714335;42,86918072;720
31199000000;1311995;31597;Navarra;Oroz-Betelu/Orotz-Betelu;2391,24;22258;-1,30372109;42,89495184;597
31200000000;1312009;31600;Navarra;Oteiza;4799,1539;43240;-1,95341288;42,61974125;510
31201000000;1312016;31001;Navarra;Pamplona/Iruña;2513,67;35675;-1,6451528;42,814102;450
31202000000;1312021;31603;Navarra;Peralta/Azkoien;8835,74;49782;-1,79776868;42,33884603;290
31203000000;1312037;31606;Navarra;Petilla de Aragón;2805,49;35381;-1,09293942;42,46138582;842
31204000000;1312042;31609;Navarra;Piedramillera;1326,3047;25980;-2,20401906;42,6319624;619
31205000000;1312055;31612;Navarra;Pitillas;4238,4479;31748;-1,6226962;42,4217374;352
31206000000;1312068;31615;Navarra;Puente la Reina/Gares;3970,7085;37243;-1,81406821;42,67218099;347
31207000000;1312074;31618;Navarra;Pueyo/Puiu;2103,9437;22782;-1,64928327;42,56502725;555
31208000000;1312080;31621;Navarra;Ribaforada;2895,0844;28687;-1,50950675;41,99815564;255
31209000000;1312093;31624;Navarra;Romanzado/Erromantzatua;9144,0685;48228;-1,23940212;42,67550051;489
31210000000;1312107;31627;Navarra;Roncal/Erronkari;3897,9673;45968;-0,95643268;42,80765533;699
31211000000;1312114;31630;Navarra;Orreaga/Roncesvalles;1527,9169;19208;-1,3191238;43,00984738;944
31212000000;1312129;31633;Navarra;Sada;1265,3471;16068;-1,39809656;42,5870671;510
31213000000;1312135;31636;Navarra;Saldías;894,8987;17906;-1,7806764;43,08840566;550
31214000000;1312140;31639;Navarra;Salinas de Oro/Jaitz;1386,6807;17973;-1,88913875;42,77579381;684
31215000000;1312153;31642;Navarra;San Adrián;2115,91;23767;-1,93482308;42,33213296;311
31216000000;1312166;31648;Navarra;Sangüesa/Zangoza;6802,9085;61329;-1,28258288;42,57528882;400
31217000000;1312172;31645;Navarra;San Martín de Unx;5016,7986;28698;-1,56109945;42,52553573;627
31219000000;1312191;31651;Navarra;Sansol;1362,827;26768;-2,26686695;42,55402437;493
31220000000;1312205;31654;Navarra;Santacara;3395,5743;29933;-1,55342975;42,37502663;347
31221000000;1312212;31657;Navarra;Doneztebe/Santesteban;868,7287;17417;-1,66924075;43,13151175;122
31222000000;1312227;31660;Navarra;Sarriés/Sartze;2295,0712;34014;-1,10076187;42,83503166;683
31223000000;1312233;31663;Navarra;Sartaguda;1490,5889;17471;-2,0573235;42,38291056;337
31224000000;1312248;31666;Navarra;Sesma;7132,9798;53814;-2,08486951;42,47589424;393
31225000000;1312251;31669;Navarra;Sorlada;613,724;13597;-2,21582706;42,61530254;573
31226000000;1312264;31672;Navarra;Sunbilla;4678,6455;34051;-1,67050983;43,16487971;105
31227000000;1312270;31675;Navarra;Tafalla;9808,3728;48826;-1,67714182;42,52831262;440
31228000000;1312286;31678;Navarra;Tiebas-Muruarte de Reta;2135,1884;23328;-1,63887849;42,69421255;566
31229000000;1312299;31681;Navarra;Tirapu;564,1617;11610;-1,70238926;42,65648843;495
31230000000;1312303;31684;Navarra;Torralba del Río;1795,7961;20195;-2,33157177;42,60861695;633
31231000000;1312310;31687;Navarra;Torres del Río;1238,5519;25832;-2,27211514;42,55104098;476
31232000000;1312325;31690;Navarra;Tudela;21505,9327;108589;-1,60578122;42,06346352;262
31233000000;1312331;31693;Navarra;Tulebras;381,4323;12073;-1,67572419;41,97696763;373
31234000000;1312346;31696;Navarra;Ucar;1185,1152;16893;-1,70629104;42,67600224;506
31235000000;1312359;31699;Navarra;Ujué/Uxue;11211,813;51417;-1,49971459;42,50616082;805
31236000000;1312362;31702;Navarra;Ultzama;9643,7304;46770;-1,69710478;42,97825552;563
31237000000;1312378;31705;Navarra;Unciti;3730,8763;38727;-1,5015051;42,74730204;598
31238000000;1312384;31708;Navarra;Unzué/Untzue;1887,8719;25361;-1,62572452;42,65409868;668
31239000000;1312397;31711;Navarra;Urdazubi/Urdax;775,0263;11667;-1,50414523;43,26756573;94
31240000000;1312401;31714;Navarra;Urdiain;1512,81;21330;-2,13701454;42,88682377;554
31241000000;1312418;31717;Navarra;Urraul Alto;14085,6324;68623;-1,24588807;42,77574553;595
31242000000;1312423;31720;Navarra;Urraul Bajo;5981,3755;50129;-1,32496055;42,68659991;472
31243000000;1312439;31723;Navarra;Urroz-Villa;1125,82;16616;-1,458929;42,77762424;525
31244000000;1312444;31726;Navarra;Urroz;1193,449;20414;-1,70658645;43,09968525;344
31245000000;1312457;31729;Navarra;Urzainqui/Urzainki;2091,6265;25816;-0,94497035;42,83173596;732
31246000000;1312460;31732;Navarra;Uterga;862,6343;16055;-1,76038274;42,71025411;492
31247000000;1312476;31735;Navarra;Uztárroz/Uztarroze;5834,4188;36311;-0,94104514;42,89202412;868
31248000000;1312482;31738;Navarra;Luzaide/Valcarlos;4489,5249;36236;-1,302433;43,091967;361,39
31249000000;1312495;31741;Navarra;Valtierra;5027,11;47743;-1,63395077;42,19580564;265
31250000000;1312508;31744;Navarra;Bera;3532,9573;31831;-1,68657262;43,28033923;35
31251000000;1312515;31747;Navarra;Viana;7895,7775;54878;-2,37140346;42,51526446;470
31252000000;1312520;31750;Navarra;Vidángoz/Bidankoze;3970,0716;31310;-1,01460828;42,80197109;768
31253000000;1312536;31753;Navarra;Bidaurreta;513,7217;10866;-1,83403802;42,77549764;426
31254000000;1312541;31756;Navarra;Villafranca;4682,45;35720;-1,75105568;42,27884419;292
31255000000;1312554;31759;Navarra;Villamayor de Monjardín;1110,3757;26342;-2,1043751;42,62955954;686
31256000000;1312567;31762;Navarra;Hiriberri/Villanueva de Aezkoa;2164,4348;24170;-1,23001281;42,94553172;926
31257000000;1312573;31765;Navarra;Villatuerta;2381,0233;33974;-1,9926172;42,65963641;428
31258000000;1312589;31768;Navarra;Villava/Atarrabia;105,9386;4190;-1,60645771;42,83016157;425
31259000000;1312592;31771;Navarra;Igantzi;1655,9032;20640;-1,69998583;43,22456694;207
31260000000;1312606;31774;Navarra;Valle de Yerri/Deierri;25260,7348;159657;-2,0005221;42,72891269;538
31261000000;1312613;31777;Navarra;Yesa;2295,3434;23454;-1,20369015;42,62053654;490
31262000000;1312628;31780;Navarra;Zabalza/Zabaltza;1403,7884;17736;-1,79884609;42,77860058;438
31263000000;1312634;31783;Navarra;Zubieta;1781,7743;19949;-1,74197208;43,1239604;212
31264000000;1312649;31786;Navarra;Zugarramurdi;545,7398;10433;-1,54074578;43,26895684;216
31265000000;1312652;31789;Navarra;Zúñiga;1546,9974;29693;-2,30130783;42,69388115;575
31901000000;1319019;31133;Navarra;Barañáin/Barañain;139,1567;6098;-1,68657975;42,80494064;433
31902000000;1319024;31160;Navarra;Berrioplano/Berriobeiti;2613,34;33714;-1,69315704;42,85259037;454
31903000000;1319030;31161;Navarra;Berriozar;270,63;7159;-1,66943787;42,84403213;476
31904000000;1319045;31382;Navarra;Irurtzun;374,4774;9070;-1,82803648;42,91831211;465
31905000000;1319058;31158;Navarra;Beriáin;542,6923;9690;-1,64501289;42,73317924;498
31906000000;1319061;31589;Navarra;Orkoien;563,14;11192;-1,70467914;42,82369778;446
31907000000;1319077;31230;Navarra;Zizur Mayor/Zizur Nagusia;505,3658;12452;-1,69502829;42,7934296;467
31908000000;1319083;31448;Navarra;Lekunberri;670,533;13515;-1,895582503;43,00522466;568
32001000000;1320013;32010;Ourense;Allariz;8596,3173;51767;-7,801700519;42,19017116;454
32002000000;1320028;32020;Ourense;Amoeiro;3967,7483;40931;-7,947325811;42,4147608;440
32003000000;1320034;32030;Ourense;A Arnoia;2069,4406;20355;-8,135751194;42,25306577;101
32004000000;1320049;32040;Ourense;Avión;12112,6217;55117;-8,251438858;42,37592083;447
32005000000;1320052;32050;Ourense;Baltar;9471,42;49580;-7,714343956;41,95375505;823
32006000000;1320065;32060;Ourense;Bande;9896,3006;54894;-7,9752718;42,03162122;730
32007000000;1320071;32070;Ourense;Baños de Molgas;6764,0552;38089;-7,668392125;42,24472787;517
32008000000;1320087;32080;Ourense;Barbadás;3002,09;32515;-7,887469714;42,29905445;244
32009000000;1320090;32090;Ourense;O Barco de Valdeorras;8542,92;54282;-6,984649378;42,41644671;325
32010000000;1320104;32100;Ourense;Beade;639,8438;11801;-8,123278289;42,32556034;95
32011000000;1320111;32110;Ourense;Beariz;5596,9247;47598;-8,273015461;42,46705567;642
32012000000;1320126;32120;Ourense;Os Blancos;4755,9915;29594;-7,753422097;41,99844388;799
32013000000;1320132;32130;Ourense;Boborás;8782,3004;58452;-8,143259558;42,43156764;425
32014000000;1320147;32140;Ourense;A Bola;3490,2222;25540;-7,928518433;42,14093687;479
32015000000;1320150;32150;Ourense;O Bolo;9116,786;57995;-7,099419525;42,30718816;746
32016000000;1320163;32160;Ourense;Calvos de Randín;9840,42;55496;-7,896541208;41,94716678;916
32017000000;1320179;32180;Ourense;Carballeda de Valdeorras;22267,49;73832;-6,912270489;42,4158443;370
32018000000;1320185;32170;Ourense;Carballeda de Avia;4637,0332;35751;-8,164192061;42,31997591;248
32019000000;1320198;32190;Ourense;O Carballiño;5433,4717;51483;-8,077541083;42,42972473;398
32020000000;1320202;32200;Ourense;Cartelle;9428,828;53419;-8,070722;42,249613;367,11
32021000000;1320219;32220;Ourense;Castrelo do Val;12205,0209;64943;-7,421367208;41,98797154;419
32022000000;1320224;32210;Ourense;Castrelo de Miño;3974,2804;33630;-8,096141361;42,29583674;96
32023000000;1320230;32230;Ourense;Castro Caldelas;8761,3987;47742;-7,415400344;42,37451851;783
32024000000;1320245;32240;Ourense;Celanova;6730,8865;56538;-7,957855253;42,1517985;520
32025000000;1320258;32250;Ourense;Cenlle;2903,4437;41642;-8,072247586;42,32612244;124
32026000000;1320261;32260;Ourense;Coles;3811,1642;28452;-7,839749097;42,41166903;395
32027000000;1320277;32270;Ourense;Cortegada;2689,0417;25709;-8,1718666;42,20658098;124
32028000000;1320283;32280;Ourense;Cualedro;11777,1;82703;-7,594053736;41,98813634;833
32029000000;1320296;32290;Ourense;Chandrexa de Queixa;17181;76921;-7,379593467;42,26013024;997
32030000000;1320300;32300;Ourense;Entrimo;8429,76;45492;-8,118727786;41,93273127;502
32031000000;1320317;32310;Ourense;Esgos;3779,2056;30492;-7,696415306;42,32533827;581
32032000000;1320322;32320;Ourense;Xinzo de Limia;13267,238;77188;-7,7246752;42,06362249;622
32033000000;1320338;32330;Ourense;Gomesende;2831,316;28780;-8,091640217;42,19279759;473
32034000000;1320343;32340;Ourense;A Gudiña;17126,75;62931;-7,139000186;42,06063452;985
32035000000;1320356;32350;Ourense;O Irixo;12105,46;60093;-8,119823347;42,51298288;510
32036000000;1320369;32360;Ourense;Xunqueira de Ambía;6020,7753;44079;-7,735274608;42,20411096;542
32037000000;1320375;32370;Ourense;Xunqueira de Espadanedo;2765,1636;22377;-7,629208294;42,31786302;681
32038000000;1320381;32380;Ourense;Larouco;2369,0627;22564;-7,163275681;42,34673749;542
32039000000;1320394;32390;Ourense;Laza;21591,3698;78494;-7,460450936;42,06127325;475
32040000000;1320408;32400;Ourense;Leiro;3825,3963;34866;-8,123763472;42,37103545;88
32041000000;1320415;32410;Ourense;Lobeira;6889,24;43161;-8,039507767;41,98721623;697
32042000000;1320420;32420;Ourense;Lobios;16827,77;85147;-8,083224156;41,90363192;418
32043000000;1320436;32430;Ourense;Maceda;10192,5322;57071;-7,650775756;42,26996396;587
